annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
,,,,3.1622776601683795,14.313284233397724,77.21556539983801,19.0,217.0,95.0,4.0,neural_tube_membrane,True,,3,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,52.14599274658374,0.8660254037844386,302.99775089443943,18.10552406311035,19.25831439690347,,,,,2.958039891549808,787.367169920133,,32.418808296508075,1
,,,,1.224744871391589,20.017615292176203,178.91327759130058,20.0,725.0,577.0,4.0,neural_tube_membrane,True,,4,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,88.87059327308612,2.532442557319416,106.76844005884949,19.99219512939453,13.074915110446238,,,,,1.1235407615883872,2247.3400269708113,,40.009810421570734,0
,,,,0.5,15.597917358904326,37.18576261185496,4.0,649.0,420.0,4.0,neural_tube_membrane,True,,5,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,30.10944870982944,0.8351831321318284,445.1245515440915,18.135974884033203,18.80832691256213,,,,,0.7071067811865476,1340.8545534303453,,33.73389224293753,0
,,,,2.449489742783178,16.08988794106977,47.40615025022438,20.0,505.0,508.0,4.0,neural_tube_membrane,True,,6,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,28.288216046162965,0.8660254037844386,231.79916651026198,18.704561233520508,17.73763329317727,,,,,2.179449471770337,1180.815787520568,,34.79444917459028,0
,,,,3.2015621187164243,17.800658298749426,58.04368762963945,20.0,461.0,563.0,5.0,neural_tube_membrane,True,,7,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,76.27059035458137,0.8660254037844386,267.8210040286213,18.885175704956055,18.173791197540297,,,,,3.9370039370059056,1215.8814715826588,,36.68583400370548,0
,,,,1.0,8.05127259291638,31.573933164250793,14.0,901.0,12.0,4.0,neural_tube_membrane,True,,8,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,32.872663179461895,0.8660254037844386,298.41782740508296,17.928953170776367,17.50797266207232,,,,,0.8660254037844386,439.5767024511365,,25.980225763692747,1
,,,,2.5495097567963922,11.699510247927378,49.514073851825295,19.0,340.0,635.0,4.0,neural_tube_membrane,True,,9,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,20.760921608004956,0.8660254037844386,245.66648478396235,18.3169002532959,17.732904501146425,,,,,1.8691782045844916,1331.8573986503905,,30.016410501223277,1
,,,,1.4142135623730951,11.880430082100041,11.853030088164495,17.0,178.0,528.0,4.0,neural_tube_membrane,True,,10,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,5.972955534077509,0.8660254037844386,234.43890559695114,19.529499053955078,18.839179848805987,,,,,2.179449471770337,1040.1501600370186,,31.40992913605512,0
,,,,1.4142135623730951,15.366171092009772,59.25998934610242,17.0,524.0,684.0,4.0,neural_tube_membrane,True,,11,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,49.17896922746341,0.6632565846277775,158.81608887820747,18.379812240600586,16.578692594858506,,,,,1.6583123951777,1192.8244363444749,,33.74598333261036,1
,,,,1.4142135623730951,8.575874512398798,23.0255750060892,11.0,534.0,410.0,4.0,neural_tube_membrane,True,,12,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,12.520660787713044,0.8660254037844386,242.56879679029262,18.87921142578125,17.747009633237674,,,,,1.6583123951777,736.226303236114,,27.455085938180048,0
,,,,3.5,12.723988161650098,37.95823887355538,20.0,79.0,466.0,4.0,neural_tube_membrane,True,,13,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,40.4441639172109,0.5360360002581716,239.656581303566,18.48488998413086,19.009796232776083,,,,,4.156157545903759,768.645277900822,,31.208878145780957,0
,,,,1.118033988749895,13.224549114982366,43.347136735575994,7.0,852.0,403.0,4.0,neural_tube_membrane,True,,14,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,51.312443327298766,0.5261744046723161,114.06884576570265,19.35385513305664,18.03434934995026,,,,,1.6496827838094306,1023.1931522453272,,32.57840424803901,0
,,,,2.29128784747792,20.42679076592053,119.4438180952877,4.0,979.0,63.0,4.0,neural_tube_membrane,True,,15,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,35.82514927476283,0.8168823577415283,124.04623119936369,18.480606079101562,17.26129350566091,,,,,2.1735631417794004,1532.7091176743572,,38.90739684502209,1
,,,,1.118033988749895,13.233644790412256,26.781532191625605,8.0,536.0,83.0,5.0,neural_tube_membrane,True,,16,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,15.27230660069129,0.8660254037844386,295.7964726685409,18.72942543029785,19.024256056451897,,,,,1.6317566478447292,852.4802237142095,,31.963070220710108,1
,,,,1.5811388300841898,15.939931735871355,66.56588923983885,15.0,263.0,436.0,4.0,neural_tube_membrane,True,,17,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,88.88929512151624,0.8374896350934112,67.93304641365525,19.28655242919922,17.00122450432383,,,,,0.7282010825376245,1353.5668416429241,,35.22648416507057,0
,,,,1.7320508075688772,16.0633553830697,103.09518532766704,4.0,321.0,626.0,5.0,neural_tube_membrane,True,,18,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,39.253976273476326,0.8660254037844386,335.43441761473645,19.62700843811035,19.86994236969259,,,,,2.179449471770337,1273.0270884047743,,35.69036382118005,0
,,,,1.118033988749895,12.71387111018728,129.96286113407876,13.0,426.0,650.0,4.0,neural_tube_membrane,True,,19,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,35.861415566265684,0.8660254037844386,222.96640609423133,18.681947708129883,18.617474562911305,,,,,1.5811388300841898,981.8966818948194,,31.395818818317164,0
,,,,2.7386127875258306,14.931134614504217,31.58662559700458,16.0,566.0,184.0,4.0,neural_tube_membrane,True,,20,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,17.10298122820078,0.8660254037844386,256.5893907380623,19.488079071044922,18.61827051881953,,,,,2.5983731852597147,991.3494013653217,,34.41921368554914,0
,,,,1.7320508075688772,15.474472296139403,37.03463833399997,17.0,971.0,599.0,4.0,neural_tube_membrane,True,,21,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,19.880919243358083,0.8660254037844386,299.7643140172304,19.206785202026367,18.840992962145453,,,,,2.179449471770337,1033.0930877805877,,34.68125749816577,0
,,,,2.5,13.928431986097166,31.254342386161483,19.0,400.0,550.0,4.0,neural_tube_membrane,True,,22,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,17.120387920792773,0.8660254037844386,343.9545902383861,19.200653076171875,18.824043763515856,,,,,3.5501839710603496,923.1577324812541,,33.12908506226904,0
,,,,2.29128784747792,17.018073352998087,40.9986073682444,18.0,669.0,579.0,4.0,neural_tube_membrane,True,,23,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,31.075136406430783,0.8660254037844386,230.44978475097028,18.110164642333984,17.27559571520912,,,,,2.1213203435596424,1363.600547672225,,35.12823799533207,1
,,,,2.29128784747792,12.622314758063624,41.27992634307227,6.0,235.0,707.0,4.0,neural_tube_membrane,True,,24,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,42.81494769250147,0.5599999999999952,171.37197059825158,19.340755462646484,19.436271547342074,,,,,2.5925765730634134,852.4802237142079,,31.963070220710108,0
,,,,1.5,13.036740020587061,18.07550096676077,12.0,932.0,280.0,5.0,neural_tube_membrane,True,,25,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,9.680788718739946,0.8660254037844386,341.132203720308,19.483179092407227,18.627928857259047,,,,,1.8708286933869707,1071.7756508593934,,32.51991911299429,0
,,,,4.153311931459037,14.040906399434547,57.924313355469955,19.0,969.0,360.0,4.0,neural_tube_membrane,True,,26,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,53.763335865485274,0.7042726744663828,238.16932573306548,18.608644485473633,17.70140885264857,,,,,4.527692569068709,1040.7192209104949,,32.64955088490818,1
,,,,2.23606797749979,12.343067043987404,74.28557826762413,13.0,561.0,37.0,5.0,neural_tube_membrane,True,,27,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,83.1246257856541,0.8660254037844386,166.70628956167852,18.687318801879883,17.972169399414685,,,,,2.958039891549808,1113.4978909478082,,31.030385845867286,1
,,,,1.5,17.065023148615275,34.456274920340746,11.0,691.0,71.0,4.0,neural_tube_membrane,True,,28,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,68.17576363525576,0.5593971487843152,123.64028836894295,18.289344787597656,17.478972683800983,,,,,1.5811388300841898,994.3378886666404,,35.35436793621293,0
,,,,2.449489742783178,12.522626086043399,33.202491640500824,11.0,409.0,316.0,4.0,neural_tube_membrane,True,,29,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,25.096706079015902,0.8660254037844386,380.4916998386268,19.264293670654297,19.664776973676084,,,,,2.958039891549808,1109.681666532976,,31.786919756697696,0
,,,,2.0,13.150956799450285,22.2192042047769,2.0,289.0,133.0,4.0,neural_tube_membrane,True,,30,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,13.818464876620144,0.8660254037844386,328.52404707016206,18.626943588256836,18.58067781739576,,,,,2.598076211353316,856.8260282990598,,31.77790038770712,0
,,,,1.7320508075688772,12.324675950134306,38.156111086854175,4.0,239.0,403.0,4.0,neural_tube_membrane,True,,31,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,43.406094202373886,0.5727128425310417,251.65241910243336,20.333038330078125,18.97471329637588,,,,,1.6583123951777,1031.952549434953,,32.65771428021243,0
,,,,1.5,15.577127537491407,15.871324933922097,16.0,701.0,418.0,4.0,neural_tube_membrane,True,,32,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,48.755455782876155,0.8575253444919541,163.17819143613116,19.529937744140625,18.177408483822063,,,,,1.5811388300841898,1297.1103781663944,,35.10706528163203,0
,,,,3.0413812651491097,15.723200224135851,34.28649775694032,8.0,833.0,439.0,4.0,neural_tube_membrane,True,,33,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,33.07932240541089,0.8169182161641558,182.0160339930396,18.765872955322266,18.77838851958137,,,,,2.592873662012959,1072.0510398544288,,34.48907317945812,0
,,,,2.449489742783178,20.95211686764764,65.69068142045853,19.0,146.0,484.0,4.0,neural_tube_membrane,True,,34,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,62.267044378613505,0.6982367979695502,177.2105169424283,18.171062469482422,16.776207275200406,,,,,2.958039891549808,1767.7278306557005,,39.12317933713006,1
,,,,1.8027756377319946,9.317996612436087,39.72650813894066,14.0,653.0,349.0,4.0,neural_tube_membrane,True,,35,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,34.30733629929108,0.8660254037844386,311.82582358443125,19.3524227142334,18.623236566315818,,,,,1.2045216311728344,649.6791414253231,,28.670419326669485,0
,,,,2.8722813232690143,17.299191490261123,47.647668044896314,16.0,52.0,789.0,4.0,neural_tube_membrane,True,,36,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,78.35320771872817,0.8139410298049881,102.88856954455564,18.839309692382812,17.78155295263672,,,,,2.9154759474226504,1502.9364195711953,,36.138501182643935,0
,,,,0.0,11.2289528548967,46.007346572210544,10.0,114.0,551.0,4.0,neural_tube_membrane,True,,37,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,51.72710715844659,0.8660254037844386,311.36197469722543,18.483173370361328,18.39737071358572,,,,,0.8660254037844386,1302.1117320167496,,29.71212622525803,1
,,,,2.1213203435596424,13.002643356882345,122.22891979659416,8.0,605.0,91.0,4.0,neural_tube_membrane,True,,38,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,31.214505271117154,0.8660254037844386,321.0925924902456,17.996479034423828,17.28651958420647,,,,,0.7962933159223651,1754.123667206894,,30.999122391306173,1
,,,,2.1213203435596424,20.547784494525892,72.52300834194956,12.0,317.0,521.0,4.0,neural_tube_membrane,True,,39,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,73.54530119112933,0.7386474125047665,208.82251431742915,18.450246810913086,18.369531175790378,,,,,3.254764247178142,1172.9052357584708,,38.99803130543898,1
,,,,3.3541019662496847,15.720145211885821,21.893375833502258,14.0,389.0,263.0,5.0,neural_tube_membrane,True,,40,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,10.24053802594396,0.8660254037844386,271.2757056722984,19.902603149414062,19.87314633549477,,,,,3.9830252065381795,1157.3677873131644,,35.622748361299884,0
,,,,1.118033988749895,15.797143611212164,32.14224529095412,19.0,398.0,300.0,5.0,neural_tube_membrane,True,,41,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,11.966964586735388,0.8660254037844386,353.1827901831607,18.914331436157227,19.247654899582678,,,,,1.6317566478447292,1139.3597249098789,,34.71147504736939,1
,,,,1.8708286933869707,14.054861758453029,44.39316597066088,12.0,216.0,410.0,4.0,neural_tube_membrane,True,,42,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,26.79643355751,0.8660254037844386,263.3327485588414,18.517534255981445,18.80213819508218,,,,,1.591297132059252,1243.3561322742073,,32.572396014434474,0
,,,,2.5495097567963922,11.923777314471668,18.720092921505266,13.0,673.0,109.0,4.0,neural_tube_membrane,True,,43,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,31.566705186090196,0.8660254037844386,245.4524137319928,18.881261825561523,18.609351945320775,,,,,3.506420211406774,797.2165939879333,,30.80503914003319,0
,,,,3.1622776601683795,13.238008539674397,60.617912109714474,6.0,399.0,685.0,4.0,neural_tube_membrane,True,,44,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,79.63743937885516,0.7386474125047534,185.8346824970829,18.032970428466797,17.677347117318433,,,,,2.598076211353316,960.6016485744603,,31.270978968141193,0
,,,,3.2015621187164243,13.413906087966012,108.0216137417153,15.0,243.0,101.0,4.0,neural_tube_membrane,True,,45,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,28.077858095946272,0.8660254037844386,228.83848916296967,18.86609649658203,19.85989623461517,,,,,2.345207879911715,995.3490723689414,,32.28000258454804,0
